ip,date,email,route,scroll_pct,time_spent,referrer,device
177.67.8.19,17/10/2025,l.ferreira@live.com,/cursos,59.4,125,lp,desktop
8.8.85.242,26/09/2027,,/cursos,44.48,210,safari,mobile
1.1.237.254,16/03/2025,,/quiz,38.51,259,opera,tablet
189.201.173.221,03/05/2026,,/cursos,61.54,252,chrome,tablet
189.82.46.180,09/06/2027,anaoliveira@edu.br,/instituicoes,80.9,174,safari,tablet
200.11.112.141,13/08/2027,,/instituicoes,49.69,96,chrome,mobile
189.164.215.7,17/07/2026,,/quiz,22.31,147,ig,mobile
189.76.115.157,28/06/2026,,/instituicoes,8.14,30,firefox,mobile
8.8.84.150,12/11/2026,,/vestibular/FUVEST,64.33,155,lp,mobile
189.35.31.4,14/04/2027,,/,49.35,108,safari,desktop
200.52.249.54,08/03/2025,,/cursos,15.45,81,opera,tablet
189.148.234.107,30/08/2027,,/cursos,8.08,111,share,mobile
177.105.44.99,27/08/2027,julia.silva@usp.br,/vestibular/FUVEST,52.75,211,firefox,desktop
177.13.189.161,31/10/2027,,/,58.18,153,share,desktop
8.8.5.123,06/11/2027,anaferreira@protonmail.com,/quiz,61.97,144,lp,desktop
200.140.72.116,10/08/2025,,/instituicoes,20.73,117,firefox,tablet
177.167.168.105,12/01/2025,,/,85.49,110,share,mobile
177.179.253.213,29/05/2025,,/vestibular/FUVEST,79.1,168,tiktok,tablet
1.1.253.52,30/08/2026,carlos.lima@globo.com,/,78.38,223,chrome,desktop
200.194.3.232,30/04/2026,,/vestibular/ENEM,3.25,228,firefox,tablet
8.8.130.93,28/03/2025,,/vestibular/ENEM,48.01,191,opera,vr
189.234.132.189,17/06/2025,,/vestibular/ENEM,10.95,107,chrome,mobile
189.119.66.79,23/02/2025,,/cursos,15.01,1,x,mobile
1.1.197.80,02/06/2026,,/,96.2,113,firefox,mobile
189.2.13.191,16/05/2026,,/vestibular/FATEC,87.7,183,chrome,desktop
8.8.40.121,07/09/2025,,/vestibular/FATEC,1.7,263,firefox,desktop
189.71.95.29,01/06/2025,,/vestibular/FATEC,70.71,136,opera,desktop
8.8.44.165,12/02/2027,lucas.ferreira@icloud.com,/vestibular/ENEM,23.7,226,safari,desktop
1.1.24.70,22/07/2025,,/vestibular/FUVEST,28.5,227,chrome,mobile
1.1.38.44,20/02/2026,,/vestibular/UNICAMP,9.65,236,linkedin,mobile
1.1.86.237,13/02/2025,,/cursos,30.84,120,firefox,mobile
8.8.94.17,02/03/2026,carlosrodrigues@ig.com.br,/quiz,50.97,276,firefox,tablet
8.8.225.138,06/09/2027,julia.alves@hotmail.com,/quiz,26.44,265,safari,vr
189.5.238.43,09/12/2027,,/vestibular/ENEM,90.92,160,opera,tablet
1.1.3.50,05/02/2027,,/vestibular/FATEC,77.18,235,duckduckgo,desktop
1.1.25.215,22/11/2027,,/vestibular/FUVEST,32.51,214,firefox,mobile
200.39.102.232,24/12/2027,,/cursos,21.75,144,share,mobile
200.30.109.222,28/07/2027,,/vestibular/FUVEST,67.43,150,safari,mobile
189.54.22.138,26/12/2025,,/,17.84,152,x,mobile
200.200.148.4,11/05/2025,,/,10.83,230,lp,mobile
200.74.162.205,19/10/2027,carlos.lima@globo.com,/,25.4,280,safari,desktop
1.1.84.20,18/05/2027,maria.pereira45@uol.com.br,/,63.63,160,chrome,desktop
200.241.36.50,19/04/2026,,/vestibular/FATEC,9.65,254,share,desktop
200.56.210.225,05/09/2026,a.ferreira@protonmail.com,/instituicoes,49.62,132,safari,desktop
1.1.4.17,20/10/2026,,/cursos,5.4,179,chrome,desktop
200.208.253.85,04/12/2027,,/,51.42,232,share,mobile
177.197.175.140,13/08/2025,pedro.silva55@fatec.sp.gov.br,/cursos,87.35,261,chrome,tablet
200.18.151.242,03/05/2026,,/instituicoes,70.22,237,linkedin,tablet
1.1.81.235,12/08/2026,ana.lima@usp.br,/cursos,59.74,163,safari,mobile
8.8.87.212,28/06/2027,p.lima@edu.br,/cursos,27.3,215,opera,tablet
8.8.222.108,10/05/2027,,/,42.43,213,firefox,mobile
200.7.185.79,09/11/2025,,/,69.23,100,firefox,mobile
177.120.68.99,20/12/2026,,/vestibular/FUVEST,19.56,91,chrome,mobile
189.207.100.125,28/04/2027,,/,41.84,204,chrome,tablet
177.13.64.206,17/06/2027,joao.souza32@icloud.com,/vestibular/FUVEST,7.74,137,safari,mobile
200.212.242.185,26/02/2026,,/quiz,73.85,160,chrome,mobile
1.1.154.86,21/02/2025,,/,1.8,229,brave,tv
8.8.101.61,28/03/2026,,/quiz,10.55,161,ig,mobile
8.8.7.17,24/12/2027,,/quiz,52.32,100,duckduckgo,desktop
189.121.32.175,18/08/2027,pedro.rodrigues95@uol.com.br,/,28.6,363,safari,mobile
189.67.42.212,31/08/2027,maria.rodrigues@ig.com.br,/vestibular/FATEC,10.33,138,safari,desktop
1.1.163.44,28/05/2027,,/instituicoes,13.15,150,chrome,mobile
177.201.10.107,21/12/2026,,/,0.45,155,share,tablet
1.1.176.221,27/07/2027,,/vestibular/UNICAMP,72.95,234,opera,tablet
177.181.242.75,17/11/2026,,/,80.43,132,lp,mobile
177.208.230.203,06/11/2025,,/instituicoes,87.2,183,safari,tablet
8.8.99.126,21/12/2026,julia.santos@live.com,/instituicoes,76.52,151,firefox,desktop
1.1.70.193,19/10/2027,lucas.souza39@fatec.sp.gov.br,/vestibular/ENEM,63.22,104,firefox,tablet
189.165.155.75,28/07/2027,,/vestibular/FUVEST,88.81,120,share,mobile
189.19.118.162,03/09/2027,,/instituicoes,27.52,221,lp,desktop
200.12.124.125,08/06/2025,,/vestibular/ENEM,47.88,242,chrome,desktop
200.238.84.95,29/05/2025,,/,48.64,133,ig,mobile
200.208.2.55,17/05/2025,,/instituicoes,99.89,179,chrome,desktop
200.226.57.255,28/11/2026,,/vestibular/FUVEST,54.54,227,opera,desktop
189.38.224.233,10/08/2025,,/quiz,18.72,172,safari,mobile
1.1.145.95,05/01/2025,carlos.lima@fatec.sp.gov.br,/,11.93,152,chrome,desktop
200.205.29.10,28/09/2025,,/,88.17,218,chrome,mobile
177.6.135.85,12/11/2025,maria.silva7@outlook.com,/vestibular/UNICAMP,89.35,179,safari,tablet
177.231.142.129,13/03/2027,,/cursos,84.14,243,x,mobile
200.63.50.123,04/03/2026,,/vestibular/FUVEST,11.09,177,opera,desktop
177.158.53.211,15/04/2026,,/,75.26,246,ig,tablet
200.161.182.242,18/02/2027,,/,73.6,182,chrome,desktop
200.247.135.208,01/04/2026,,/,92.64,240,chrome,tablet
189.64.93.204,29/08/2025,c.lima@gmail.com,/vestibular/UNICAMP,6.21,115,safari,vr
8.8.68.139,02/05/2027,marialima@hotmail.com,/vestibular/FUVEST,63.73,121,chrome,desktop
200.42.102.228,08/10/2026,,/,52.93,118,chrome,mobile
1.1.236.214,02/09/2027,r.santos@icloud.com,/,74.32,190,safari,tablet
177.186.77.158,29/10/2025,julia.alves@usp.br,/vestibular/ENEM,30.97,262,safari,desktop
177.190.221.142,02/05/2027,p.santos@ig.com.br,/,78.64,136,chrome,tablet
8.8.34.127,24/04/2025,,/instituicoes,12.92,252,opera,tv
200.196.188.26,22/12/2025,rafaelalves@yahoo.com,/,63.71,187,chrome,desktop
8.8.68.113,23/09/2026,,/vestibular/FUVEST,94.43,144,firefox,tablet
200.200.236.197,04/11/2027,,/,74.73,133,chrome,desktop
200.47.210.204,04/10/2025,maria.rodrigues73@uol.com.br,/cursos,52.55,281,safari,mobile
177.217.251.201,23/10/2025,l.gomes@uol.com.br,/vestibular/ENEM,26.89,224,chrome,tv
8.8.134.225,26/08/2027,carlosgomes@outlook.com,/,69.76,194,safari,tablet
8.8.112.134,25/10/2027,j.silva@outlook.com,/vestibular/ENEM,49.94,75,safari,tablet
177.35.121.107,18/08/2025,,/vestibular/ENEM,96.41,145,chrome,tablet
177.72.123.234,20/10/2027,,/vestibular/FUVEST,83.0,336,chrome,mobile
189.128.108.97,25/02/2025,,/,63.33,223,chrome,mobile
189.0.75.104,03/03/2027,beatriz.santos70@uol.com.br,/,57.31,181,firefox,desktop
8.8.158.40,16/01/2027,lucassouza@gmail.com,/,66.12,216,lp,mobile
200.98.195.31,20/12/2025,l.alves@usp.br,/cursos,8.48,49,safari,desktop
200.116.3.81,04/09/2027,carlos.ferreira31@protonmail.com,/vestibular/UNICAMP,88.46,178,safari,desktop
177.49.105.182,28/01/2027,,/instituicoes,20.13,135,share,mobile
200.209.255.10,07/07/2027,,/instituicoes,8.95,196,safari,mobile
1.1.183.146,12/05/2026,,/vestibular/ENEM,39.47,270,share,mobile
1.1.136.117,09/07/2026,,/vestibular/ENEM,10.71,186,opera,mobile
177.56.252.94,09/07/2026,,/,91.83,230,linkedin,mobile
8.8.233.20,15/09/2025,,/,38.5,124,chrome,mobile
189.239.5.239,12/04/2026,,/vestibular/FATEC,79.63,126,ig,tablet
189.219.20.28,11/06/2025,l.silva@live.com,/vestibular/FUVEST,90.57,151,tiktok,mobile
200.23.207.150,20/06/2026,,/vestibular/UNICAMP,57.58,184,opera,mobile
200.223.156.65,15/09/2026,,/vestibular/FUVEST,32.71,173,firefox,desktop
200.242.193.157,22/07/2027,larissarodrigues@uol.com.br,/quiz,68.14,191,chrome,desktop
177.75.143.28,14/09/2027,,/instituicoes,18.89,204,opera,mobile
8.8.200.21,16/02/2027,,/,52.17,185,safari,desktop
189.90.77.86,25/08/2025,,/cursos,47.17,121,firefox,mobile
200.71.106.72,18/11/2027,,/,13.63,237,lp,mobile
177.202.172.17,26/09/2026,,/cursos,9.22,97,tiktok,mobile
177.136.224.131,19/01/2025,,/quiz,98.04,144,duckduckgo,mobile
189.90.230.206,11/12/2026,maria.gomes@yahoo.com,/,93.14,147,chrome,tablet
1.1.8.113,11/11/2027,,/,26.48,175,safari,mobile
189.126.113.9,11/08/2026,,/quiz,0.82,173,share,desktop
177.121.19.96,14/12/2026,beatrizgomes@ig.com.br,/vestibular/UNICAMP,69.0,161,safari,mobile
1.1.48.127,06/09/2027,,/,61.68,45,safari,tablet
200.230.123.188,11/09/2025,,/vestibular/FATEC,31.83,221,chrome,desktop
177.155.241.1,07/04/2026,larissa.gomes@globo.com,/,13.06,287,safari,mobile
200.229.238.85,28/06/2025,,/cursos,65.31,274,chrome,desktop
200.95.226.68,31/03/2025,,/instituicoes,45.19,125,linkedin,tablet
200.143.61.144,12/12/2026,,/cursos,86.48,206,brave,tv
189.216.36.138,25/01/2027,c.alves@hotmail.com,/vestibular/UNICAMP,35.56,172,chrome,tablet
189.137.55.117,13/12/2026,carlosferreira@terra.com.br,/,64.7,79,safari,tablet
200.251.181.18,26/07/2027,,/cursos,72.04,189,chrome,mobile
200.117.112.237,05/01/2026,joao.lima@fatec.sp.gov.br,/,36.8,114,chrome,mobile
189.103.123.250,14/02/2026,,/,6.42,176,opera,desktop
200.75.225.126,14/04/2027,,/cursos,68.44,187,firefox,tablet
200.191.87.218,26/01/2025,mariaferreira@fatec.sp.gov.br,/,40.21,110,firefox,desktop
189.21.193.236,02/11/2027,p.souza@uol.com.br,/cursos,53.46,184,safari,desktop
189.60.127.20,15/10/2027,,/instituicoes,54.93,217,duckduckgo,tv
189.240.254.166,09/12/2026,,/,0.01,260,tiktok,desktop
8.8.169.255,30/05/2025,,/vestibular/FUVEST,25.43,203,chrome,desktop
177.173.169.10,19/03/2026,,/,11.17,262,ig,mobile
189.245.0.232,04/11/2026,,/,96.8,43,linkedin,tablet
8.8.173.165,15/06/2026,,/cursos,60.57,190,chrome,mobile
200.63.9.178,03/07/2025,,/cursos,22.83,167,chrome,desktop
177.91.4.210,02/11/2025,p.silva@hotmail.com,/instituicoes,93.61,299,safari,tv
200.38.208.238,10/08/2026,,/vestibular/ENEM,54.5,260,share,desktop
1.1.75.191,19/12/2025,larissa.gomes89@terra.com.br,/,71.38,269,chrome,desktop
189.196.65.137,26/07/2025,,/vestibular/ENEM,12.41,169,firefox,tablet
200.241.112.15,09/11/2026,,/,33.53,241,share,desktop
189.54.46.124,10/09/2027,,/instituicoes,99.72,128,chrome,desktop
1.1.221.143,17/01/2027,anagomes@ig.com.br,/vestibular/FATEC,80.29,92,safari,desktop
200.246.103.102,08/09/2025,b.santos@globo.com,/vestibular/ENEM,21.39,147,tiktok,desktop
1.1.95.190,15/12/2026,,/,55.8,102,firefox,desktop
8.8.44.139,09/04/2026,,/instituicoes,16.45,265,chrome,desktop
1.1.238.223,03/08/2025,julia.gomes@uol.com.br,/vestibular/ENEM,66.08,105,safari,mobile
189.224.203.254,02/11/2026,c.pereira@hotmail.com,/quiz,62.7,104,safari,desktop
200.32.5.131,28/05/2027,,/vestibular/ENEM,11.45,216,chrome,desktop
200.52.123.33,03/01/2026,mariaoliveira@terra.com.br,/,68.08,121,linkedin,desktop
200.4.205.90,01/12/2027,rafael.souza15@ig.com.br,/quiz,78.3,192,chrome,desktop
200.235.70.162,18/06/2027,carlossouza@globo.com,/cursos,39.42,194,safari,mobile
200.37.229.60,01/09/2027,,/instituicoes,33.25,127,duckduckgo,mobile
177.34.240.149,15/10/2026,,/,90.98,237,safari,mobile
200.250.29.50,26/02/2027,,/vestibular/ENEM,62.1,109,x,mobile
8.8.40.49,25/12/2027,,/,80.26,149,x,mobile
1.1.241.195,01/10/2025,,/vestibular/FUVEST,64.05,236,chrome,mobile
1.1.52.200,29/01/2025,julia.lima@terra.com.br,/quiz,27.65,140,brave,mobile
189.137.10.230,30/08/2026,,/vestibular/ENEM,28.15,193,linkedin,desktop
8.8.95.95,16/08/2026,,/vestibular/ENEM,78.23,234,firefox,tablet
189.204.235.36,31/08/2025,ana.rodrigues25@usp.br,/cursos,41.49,13,safari,mobile
177.35.172.193,11/04/2025,,/vestibular/ENEM,6.95,211,firefox,tablet
1.1.160.222,04/06/2027,r.pereira@hotmail.com,/,90.9,119,linkedin,desktop
189.18.250.199,17/12/2025,,/cursos,62.97,283,opera,desktop
177.193.147.29,16/04/2027,,/,0.82,224,opera,mobile
1.1.75.81,09/10/2025,,/vestibular/ENEM,0.38,221,chrome,mobile
177.12.50.177,14/10/2025,,/,48.93,120,firefox,tablet
8.8.41.241,09/07/2025,,/vestibular/FUVEST,24.94,209,chrome,desktop
177.232.188.69,08/08/2026,,/cursos,33.27,215,linkedin,desktop
1.1.191.140,17/02/2025,,/vestibular/ENEM,71.39,226,lp,mobile
200.123.207.254,19/11/2025,beatrizlima@hotmail.com,/vestibular/UNICAMP,79.19,137,safari,mobile
189.114.78.251,06/06/2025,lucas.pereira37@ig.com.br,/instituicoes,38.44,208,brave,mobile
189.209.16.125,04/08/2025,,/vestibular/ENEM,78.94,148,linkedin,mobile
200.22.179.228,22/11/2026,,/cursos,33.04,175,firefox,mobile
1.1.103.158,05/07/2026,,/vestibular/FUVEST,91.72,173,chrome,mobile
200.170.147.189,26/09/2027,rafael.pereira@globo.com,/instituicoes,87.57,128,safari,tablet
1.1.42.55,03/11/2025,,/cursos,72.49,249,lp,desktop
189.86.71.54,07/06/2027,ana.rodrigues99@gmail.com,/vestibular/ENEM,84.14,117,safari,tv
8.8.113.67,04/07/2025,,/cursos,96.08,105,chrome,mobile
189.134.144.196,22/02/2026,lucasgomes@fatec.sp.gov.br,/cursos,1.99,182,chrome,desktop
200.139.42.38,26/02/2026,,/vestibular/FATEC,30.57,198,share,tablet
8.8.190.103,27/06/2027,larissa.lima@uol.com.br,/vestibular/FUVEST,65.43,178,lp,desktop
189.3.234.201,10/02/2027,,/vestibular/ENEM,26.59,26,chrome,desktop
177.250.248.28,14/09/2026,,/,10.83,43,firefox,mobile
177.52.253.228,09/04/2025,,/,4.56,154,safari,mobile
8.8.244.239,08/03/2026,,/,67.56,199,firefox,mobile
177.97.228.27,10/12/2027,,/cursos,72.37,157,chrome,mobile
8.8.249.150,05/10/2025,,/vestibular/FATEC,22.32,201,firefox,mobile
189.170.93.202,02/01/2026,carlos.ferreira60@ig.com.br,/instituicoes,74.65,148,opera,desktop
177.245.184.74,16/01/2026,ana.pereira58@ig.com.br,/,98.0,202,duckduckgo,desktop
1.1.85.68,23/08/2025,,/vestibular/FATEC,40.5,226,share,desktop
8.8.4.20,08/03/2025,,/cursos,24.54,232,share,tv
177.83.194.215,01/03/2026,,/vestibular/ENEM,63.71,98,chrome,desktop
8.8.6.170,09/08/2027,juliarodrigues@icloud.com,/vestibular/ENEM,32.73,261,safari,desktop
1.1.220.81,03/09/2026,lucas.rodrigues@bol.com.br,/instituicoes,74.43,172,safari,mobile
189.216.164.52,06/11/2027,,/,18.7,141,firefox,mobile
177.114.157.56,18/08/2027,,/vestibular/UNICAMP,42.54,132,chrome,mobile
200.101.100.229,18/09/2026,,/quiz,79.51,90,duckduckgo,desktop
177.21.213.209,27/10/2025,m.santos@live.com,/vestibular/FATEC,72.41,323,safari,tv
189.57.110.30,04/08/2026,,/cursos,27.12,127,chrome,mobile
8.8.104.176,11/04/2027,ana.souza@bol.com.br,/vestibular/FATEC,66.65,146,safari,desktop
200.156.116.122,17/07/2026,,/vestibular/FATEC,43.29,220,opera,desktop
8.8.198.83,05/01/2026,ana.oliveira79@icloud.com,/instituicoes,80.72,155,safari,desktop
8.8.26.129,19/01/2026,,/cursos,77.39,169,safari,mobile
189.182.111.242,08/05/2027,joao.silva22@edu.br,/cursos,32.55,73,safari,mobile
189.69.101.158,06/08/2026,,/vestibular/FATEC,46.55,121,safari,mobile
200.118.73.134,05/08/2025,rafael.ferreira@terra.com.br,/cursos,46.94,194,brave,desktop
200.69.190.169,31/05/2025,beatriz.alves30@protonmail.com,/,16.92,191,safari,tablet
8.8.176.238,24/01/2027,,/,80.79,192,share,mobile
189.58.2.125,02/07/2026,,/vestibular/FATEC,93.83,166,lp,mobile
1.1.197.112,27/02/2026,carlos.ferreira65@terra.com.br,/vestibular/UNICAMP,69.75,206,firefox,desktop
1.1.199.94,31/03/2025,,/cursos,98.26,134,share,mobile
1.1.206.127,04/04/2026,larissaoliveira@icloud.com,/quiz,18.19,62,lp,desktop
177.167.135.78,19/04/2027,joao.gomes@edu.br,/,71.43,248,lp,desktop
200.184.169.124,10/08/2025,,/,37.07,172,chrome,mobile
1.1.35.4,21/05/2025,,/,17.97,207,share,desktop
177.54.48.80,09/06/2025,c.ferreira@ig.com.br,/vestibular/ENEM,40.19,220,chrome,desktop
189.201.30.45,22/03/2025,ana.rodrigues46@outlook.com,/,45.03,250,safari,desktop
1.1.204.25,07/09/2025,,/cursos,55.97,154,chrome,mobile
177.183.87.230,23/04/2027,,/,14.5,147,firefox,mobile
177.21.100.252,17/08/2025,julialima@hotmail.com,/cursos,0.31,146,safari,desktop
8.8.120.25,06/04/2025,,/,77.17,153,lp,mobile
200.117.73.149,21/12/2025,l.gomes@icloud.com,/cursos,37.79,181,tiktok,desktop
1.1.68.246,15/06/2027,c.santos@outlook.com,/instituicoes,6.81,192,duckduckgo,desktop
200.18.121.6,27/12/2027,,/vestibular/UNICAMP,45.09,279,chrome,mobile
177.93.13.13,27/02/2025,,/vestibular/FATEC,69.1,231,lp,mobile
177.183.209.159,02/06/2026,lucaspereira@protonmail.com,/quiz,50.71,231,firefox,mobile
8.8.99.187,30/11/2027,,/cursos,22.78,266,share,mobile
177.47.146.227,26/07/2025,a.rodrigues@terra.com.br,/instituicoes,77.95,170,share,tablet
200.248.145.61,16/01/2026,,/cursos,89.94,192,chrome,mobile
177.172.208.4,09/10/2027,,/instituicoes,90.18,119,chrome,desktop
177.78.47.117,14/02/2025,,/,81.81,196,linkedin,mobile
8.8.83.2,26/04/2027,,/quiz,69.11,256,chrome,mobile
1.1.250.12,30/09/2027,,/,15.7,295,ig,desktop
200.137.206.220,01/06/2025,,/vestibular/ENEM,34.11,272,opera,mobile
189.24.33.191,09/10/2025,rafael.santos68@fatec.sp.gov.br,/,8.16,279,safari,tablet
8.8.186.72,02/12/2026,,/cursos,49.32,137,safari,vr
189.79.90.108,13/10/2025,,/quiz,83.9,304,chrome,mobile
8.8.118.135,10/05/2027,ana.pereira@terra.com.br,/vestibular/ENEM,48.38,233,safari,tablet
200.72.187.200,22/02/2025,,/vestibular/ENEM,73.91,167,firefox,mobile
189.8.106.16,18/02/2025,,/,2.52,150,linkedin,mobile
8.8.161.180,18/11/2026,,/instituicoes,96.49,145,chrome,mobile
189.236.118.38,14/09/2026,,/vestibular/FUVEST,74.52,68,share,mobile
189.34.204.17,19/09/2026,mariasilva@edu.br,/vestibular/FUVEST,94.59,196,lp,tablet
200.252.189.1,09/04/2026,mariagomes@uol.com.br,/vestibular/ENEM,67.87,169,safari,tablet
177.169.213.178,26/03/2025,,/quiz,9.38,260,lp,mobile
8.8.12.251,18/05/2027,,/cursos,37.23,249,tiktok,mobile
200.75.212.97,19/07/2027,rafael.souza@hotmail.com,/,65.64,173,chrome,desktop
189.134.81.121,14/07/2025,j.santos@terra.com.br,/cursos,22.69,83,duckduckgo,tv
200.255.26.242,01/02/2025,,/vestibular/FATEC,53.43,174,chrome,desktop
1.1.4.225,09/04/2026,pedro.alves@icloud.com,/vestibular/ENEM,18.58,200,brave,desktop
1.1.193.240,17/06/2026,anaalves@yahoo.com,/,85.13,239,safari,desktop
177.67.17.145,08/05/2026,,/,92.01,171,chrome,desktop
200.157.254.93,24/08/2025,,/vestibular/ENEM,91.84,201,lp,mobile
8.8.159.246,11/09/2025,,/cursos,41.66,253,safari,mobile
200.210.223.110,21/07/2027,,/cursos,87.0,186,lp,tablet
1.1.240.222,05/04/2025,,/cursos,60.46,183,firefox,mobile
8.8.248.55,14/01/2025,pedro.lima20@uol.com.br,/vestibular/ENEM,23.73,203,opera,tv
8.8.109.237,27/04/2025,,/quiz,37.65,138,chrome,desktop
189.231.98.179,17/10/2027,,/vestibular/FATEC,92.23,181,safari,mobile
177.187.249.6,25/05/2025,,/cursos,62.8,199,share,desktop
1.1.27.74,18/08/2026,,/cursos,64.82,161,share,mobile
200.226.240.218,15/02/2027,pedro.gomes@gmail.com,/quiz,82.92,163,brave,desktop
177.140.251.152,21/11/2025,,/vestibular/ENEM,71.25,64,chrome,mobile
200.242.202.50,12/07/2025,,/instituicoes,2.4,204,opera,desktop
177.4.71.251,04/06/2026,l.lima@hotmail.com,/instituicoes,7.69,181,chrome,vr
177.177.210.237,07/02/2026,beatriz.santos16@globo.com,/cursos,0.31,161,tiktok,desktop
189.216.230.230,29/11/2026,,/,7.42,197,firefox,mobile
177.229.59.116,12/08/2026,,/,10.07,331,ig,mobile
8.8.28.243,26/12/2026,,/instituicoes,28.59,105,chrome,mobile
189.188.3.92,13/03/2027,,/cursos,56.64,172,safari,mobile
189.192.56.53,10/07/2025,l.alves@edu.br,/cursos,29.68,128,opera,tablet
8.8.103.9,10/08/2026,l.alves@edu.br,/vestibular/ENEM,85.44,109,safari,desktop
1.1.62.242,17/03/2026,,/,70.42,180,chrome,mobile
177.78.131.120,14/02/2026,,/instituicoes,83.18,214,safari,desktop
189.210.206.164,18/08/2026,,/vestibular/FUVEST,30.79,203,firefox,mobile
177.162.142.205,11/06/2026,pedro.silva40@edu.br,/instituicoes,35.87,205,firefox,mobile
189.203.101.79,30/03/2027,,/cursos,50.83,202,share,mobile
189.82.53.184,17/03/2027,,/quiz,68.68,132,chrome,tv
1.1.17.67,14/03/2026,,/quiz,92.04,191,ig,desktop
1.1.60.233,05/01/2027,,/vestibular/ENEM,45.5,195,lp,mobile
189.56.128.61,03/12/2027,,/vestibular/FUVEST,91.66,187,duckduckgo,mobile
189.215.211.161,24/12/2025,,/cursos,79.03,155,chrome,desktop
189.9.235.110,26/03/2025,rafael.ferreira@protonmail.com,/cursos,46.04,303,safari,desktop
177.172.226.98,23/03/2026,,/quiz,47.73,179,chrome,mobile
177.68.134.55,13/06/2026,,/,45.32,148,chrome,mobile
189.175.81.29,19/03/2027,pedro.souza45@yahoo.com,/,5.59,186,brave,desktop
8.8.183.185,24/01/2027,,/instituicoes,31.88,309,lp,mobile
200.248.48.221,10/06/2026,j.rodrigues@uol.com.br,/,70.98,240,safari,desktop
200.44.106.162,02/06/2026,rafaelsilva@usp.br,/,81.37,146,chrome,mobile
8.8.206.249,16/04/2027,,/cursos,17.86,153,chrome,mobile
189.252.154.218,21/08/2026,,/instituicoes,31.8,185,ig,desktop
8.8.23.29,06/09/2027,,/vestibular/UNICAMP,51.88,288,share,desktop
8.8.11.219,22/05/2025,,/instituicoes,43.78,162,chrome,desktop
200.88.136.109,27/08/2027,,/cursos,34.69,220,chrome,mobile
8.8.150.200,05/12/2027,a.oliveira@bol.com.br,/quiz,73.66,111,lp,desktop
189.230.48.52,20/12/2026,a.ferreira@edu.br,/quiz,97.56,161,duckduckgo,desktop
189.58.24.192,15/06/2027,,/,63.68,217,firefox,mobile
200.207.217.248,03/12/2025,julia.santos@outlook.com,/vestibular/FUVEST,97.98,228,safari,mobile
1.1.165.41,11/04/2026,,/cursos,10.75,231,opera,desktop
189.76.249.115,01/01/2026,rafael.ferreira84@icloud.com,/cursos,52.05,184,safari,desktop
1.1.243.151,19/05/2025,,/,74.69,147,share,mobile
1.1.65.74,13/09/2027,,/,22.15,41,duckduckgo,mobile
200.214.21.103,05/05/2026,larissa.alves71@live.com,/,42.74,245,safari,tablet
8.8.111.136,29/12/2026,beatriz.souza81@icloud.com,/,48.22,284,chrome,desktop
8.8.216.88,13/02/2026,,/instituicoes,11.04,159,chrome,mobile
8.8.167.242,30/05/2025,,/,15.12,86,lp,desktop
189.102.168.98,21/05/2025,,/instituicoes,15.08,194,share,tablet
177.126.220.239,02/09/2025,,/,4.0,154,chrome,mobile
177.15.103.203,25/05/2025,,/cursos,38.66,47,lp,mobile
189.132.21.166,16/09/2025,,/instituicoes,58.08,210,share,tablet
